177	190	gems/tamoz-mcp/lib/tamoz/mcp/websearch/egress_circuit.rb
178	190	gems/tamoz-evals/lib/tamoz/evals/schema.rb
179	190	gems/tamoz-agent-capabilities/lib/tamoz/agent/child_task_dispatcher.rb
180	189	gems/tamoz-agent-session/lib/tamoz/agent/session_plan_outcomes.rb
181	189	gems/tamoz-agent-kernel/lib/tamoz/agent/model_receipt.rb
182	188	gems/tamoz-comms/lib/tamoz/comms/comms_store.rb
183	187	gems/tamoz-agent-session/lib/tamoz/agent/session_lifecycle.rb
184	186	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_journal_key.rb
185	185	gems/tamoz-evals/lib/tamoz/evals/harness/memory_store.rb
186	185	gems/tamoz-core/lib/tamoz/context.rb
187	184	gems/tamoz-sqlite/lib/tamoz/sqlite/request_inbox.rb
188	184	gems/tamoz-graph/lib/tamoz/graph/durable_request_executor.rb
189	183	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_appender.rb
190	183	gems/tamoz-agent-kernel/lib/tamoz/agent/episode_model_call.rb
191	183	gems/tamoz-agent-healing/lib/tamoz/agent/healing/seams.rb
192	181	gems/tamoz-tools/lib/tamoz/tools/skills/frontmatter.rb
193	181	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_journal.rb
194	180	gems/tamoz-agent-kernel/lib/tamoz/agent/episode_model_transport.rb
195	179	gems/tamoz-observability/lib/tamoz/observability/trace.rb
196	179	gems/tamoz-evals/lib/tamoz/evals/harness/agent_smoke_scorecard.rb
197	179	gems/tamoz-agent-kernel/lib/tamoz/agent/episode_frame_builder.rb
198	178	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_completion.rb
199	178	gems/tamoz-sqlite/lib/tamoz/sqlite/comms_decision_store.rb
200	177	gems/tamoz-scheduler/lib/tamoz/scheduler/occurrence.rb
201	176	gems/tamoz-approval/lib/tamoz/approval/decision_log.rb
202	173	gems/tamoz-otel/lib/tamoz/otel/http_exporter.rb
203	172	gems/tamoz-agent-session/lib/tamoz/agent/session_bindings.rb
204	172	gems/tamoz-agent-memory/lib/tamoz/agent/memory/behavior_transition.rb
205	170	gems/tamoz-graph/lib/tamoz/graph/fork_executor.rb
206	170	gems/tamoz-comms/lib/tamoz/comms/delivery.rb
207	169	gems/tamoz-agent-profile/lib/tamoz/agent/profile/check_spec_validator.rb
208	168	gems/tamoz-graph/lib/tamoz/graph/state_operations.rb
209	167	gems/tamoz-agent-profile/lib/tamoz/agent/profile/yaml_scanner.rb
